index,Job Title,Rating,Company Name,Location,Headquarters,Size,Founded,Type of ownership,Industry,Sector,Revenue,Competitors,Hourly,Employer provided,Lower Salary,Upper Salary,AvgSalary,company_txt,Job Location,Age,Python,spark,aws,excel,sql,sas,keras,pytorch,scikit,tensor,hadoop,tableau,bi,flink,mongo,google_an,seniority_by_title,Degree
337,Other Scientist,3.6,"Beebe Healthcare
3.6","Lewes, DE","Lewes, DE",1001 - 5000,1935,Nonprofit Organization,Health Care Services & Hospitals,Health Care,$100 to $500 million (USD),NA,1,0,43,70,56.5,Beebe Healthcare,DE,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,na,na
339,Data Scientist,3.4,"Argo Group US
3.4","New York, NY","Hamilton, Bermuda",1001 - 5000,1948,Company - Public,Insurance Carriers,Insurance,$1 to $2 billion (USD),NA,0,0,111,183,147,Argo Group US,NY,73,1,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0,sr,na
341,Data Scientist,3.5,"L&T Infotech
3.5","San Ramon, CA","Mumbai, India",10000+,1997,Company - Public,IT Services,Information Technology,Unknown / Non-Applicable,"Infosys, Accenture, Capgemini",0,0,68,112,90,L&T Infotech,CA,24,1,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,na,na
342,Data Analyst,4.3,"OceanFirst Financial
4.3","Red Bank, NJ","Toms River, NJ",501 - 1000,1902,Company - Public,Banks & Credit Unions,Finance,$5 to $10 billion (USD),NA,0,0,42,74,58,OceanFirst Financial,NJ,119,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,na,na
344,Data Analyst,4.1,"Associated Electric Cooperative
4.1","Springfield, MO","Springfield, MO",501 - 1000,1961,Company - Private,Energy,"Oil, Gas, Energy & Utilities",$1 to $2 billion (USD),NA,0,0,44,78,61,Associated Electric Cooperative,MO,60,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,na,M
346,Machine Learning Engineer,2.6,"Software Engineering Institute
2.6","Pittsburgh, PA","Pittsburgh, PA",501 - 1000,1984,College / University,Colleges & Universities,Education,Unknown / Non-Applicable,NA,0,0,81,159,120,Software Engineering Institute,PA,37,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,na,P
347,Data Scientist,3.6,"Sotheby's
3.6","New York, NY","New York, NY",1001 - 5000,1744,Company - Public,Auctions & Galleries,Retail,$500 million to $1 billion (USD),NA,0,0,95,161,128,Sotheby's,NY,277,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,na,na
348,Data Scientist,3.5,"First Tech Federal Credit Union
3.5","Hillsboro, OR","San Jose, CA",1001 - 5000,1952,Company - Private,Banks & Credit Unions,Finance,$100 to $500 million (USD),NA,0,0,75,124,99.5,First Tech Federal Credit Union,OR,69,1,1,1,1,1,0,1,0,1,1,0,1,0,0,0,0,na,na
349,Data Scientist,3.6,"Amrock
3.6","Detroit, MI","Detroit, MI",1001 - 5000,1997,Company - Private,Real Estate,Real Estate,$500 million to $1 billion (USD),NA,0,0,72,120,96,Amrock,MI,24,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,na,M
350,Data Scientist,2.3,"Vanda Pharmaceuticals
2.3","Washington, DC","Washington, DC",201 - 500,2003,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$100 to $500 million (USD),NA,0,0,76,126,101,Vanda Pharmaceuticals,DC,18,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,na,M
351,Data Scientist,3.9,"Zest AI
3.9","Burbank, CA","Burbank, CA",51 - 200,2009,Company - Private,Financial Analytics & Research,Finance,$50 to $100 million (USD),NA,0,0,114,182,148,Zest AI,CA,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sr,M
352,Data Scientist,4,"Novetta
4.0","Fort Belvoir, VA","Mc Lean, VA",501 - 1000,2012,Company - Private,Enterprise Software & Network Solutions,Information Technology,$100 to $500 million (USD),"Leidos, CACI International, Booz Allen Hamilton",0,0,108,176,142,Novetta,VA,9,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,sr,na
353,Data Scientist,4.1,"CK-12 Foundation
4.1","Palo Alto, CA","Palo Alto, CA",1 - 50,2007,Company - Private,K-12 Education,Education,Unknown / Non-Applicable,NA,0,0,130,208,169,CK-12 Foundation,CA,14,0,0,1,1,1,1,0,0,0,0,0,1,0,0,1,0,sr,M
354,Data Scientist,3.2,"PennyMac
3.2","Phoenix, AZ","Westlake Village, CA",1001 - 5000,2008,Company - Public,Lending,Finance,$500 million to $1 billion (USD),"Nationstar Mortgage, Caliber Funding, Quicken Loans",0,0,83,166,124.5,PennyMac,AZ,13,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,na,na
355,Data Analyst,4.7,"DECISIVE ANALYTICS Corporation
4.7","Huntsville, AL","Arlington, VA",51 - 200,1996,Company - Private,Aerospace & Defense,Aerospace & Defense,$25 to $50 million (USD),"Torch Technologies, American Systems",0,0,42,76,59,DECISIVE ANALYTICS Corporation,AL,25,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,na,na
356,Data Analyst,4.2,"Opinion Dynamics
4.2","San Diego, CA","Waltham, MA",51 - 200,1987,Company - Private,Consulting,Business Services,$10 to $25 million (USD),NA,0,0,37,68,52.5,Opinion Dynamics,CA,34,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,na,na
357,Data Engineer,4.6,"Applied Information Sciences
4.6","Houston, TX","Reston, VA",501 - 1000,1982,Company - Private,IT Services,Information Technology,$50 to $100 million (USD),NA,0,0,52,99,75.5,Applied Information Sciences,TX,39,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,na,na
358,Data Scientist,3.7,"Swiss Re
3.7","Armonk, NY","Zurich, Switzerland",10000+,1863,Company - Public,Insurance Agencies & Brokerages,Insurance,$10+ billion (USD),"Munich Re, Hannover RE, SCOR",0,0,105,173,139,Swiss Re,NY,158,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,sr,M
362,Data Engineer,3.7,"Takeda Pharmaceuticals
3.7","Cambridge, MA","OSAKA, Japan",10000+,1781,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),"Novartis, Baxter, Pfizer",0,0,71,134,102.5,Takeda Pharmaceuticals,MA,240,1,1,1,1,1,0,0,0,0,0,1,1,0,0,1,0,na,na
364,Other Scientist,4.4,"WK Dickson
4.4","Columbia, SC","Charlotte, NC",201 - 500,1929,Company - Private,Architectural & Engineering Services,Business Services,$25 to $50 million (USD),"McKim and Creed, CDM Smith, Kimley-Horn",0,0,39,82,60.5,WK Dickson,SC,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,na,na
366,Data Scientist,3.7,"The Hanover Insurance Group
3.7","Worcester, MA","Worcester, MA",5001 - 10000,1852,Company - Public,Insurance Carriers,Insurance,$5 to $10 billion (USD),NA,0,0,114,179,146.5,The Hanover Insurance Group,MA,169,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,sr,M
367,Other Scientist,3.9,"Genentech
3.9","South San Francisco, CA","South San Francisco, CA",10000+,1976,Subsidiary or Business Segment,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),NA,0,0,88,162,125,Genentech,CA,45,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,na,P
368,Data Analyst,3.6,"MassMutual
3.6","Springfield, MA","Springfield, MA",5001 - 10000,1851,Company - Private,Insurance Carriers,Insurance,$10+ billion (USD),NA,0,0,60,102,81,MassMutual,MA,170,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,sr,na
369,Machine Learning Engineer,3,"Tempus Labs
3.0","Chicago, IL","Chicago, IL",501 - 1000,2015,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,Unknown / Non-Applicable,NA,0,0,100,166,133,Tempus Labs,IL,6,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,sr,P
370,Data Analyst,3.4,"General Dynamics Information Technology
3.4","Washington, DC","Fairfax, VA",10000+,1996,Subsidiary or Business Segment,IT Services,Information Technology,$10+ billion (USD),"SAIC, Leidos, Northrop Grumman",0,0,55,99,77,General Dynamics Information Technology,DC,25,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,na,M
371,Data Engineer,4.1,"ManTech
4.1","Herndon, VA","Herndon, VA",5001 - 10000,1968,Company - Public,Research & Development,Business Services,$1 to $2 billion (USD),NA,0,0,67,117,92,ManTech,VA,53,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,na,na
372,Data Scientist,3.8,"Novartis
3.8","Cambridge, MA","Basel, Switzerland",10000+,1996,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),NA,0,0,92,150,121,Novartis,MA,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sr,na
375,Data Engineer,4,"Autodesk
4.0","San Francisco, CA","San Rafael, CA",5001 - 10000,1982,Company - Public,Computer Hardware & Software,Information Technology,$2 to $5 billion (USD),NA,0,0,116,209,162.5,Autodesk,CA,39,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,sr,na
376,Other Scientist,3.9,"Southwest Research Institute
3.9","San Antonio, TX","San Antonio, TX",1001 - 5000,1947,Nonprofit Organization,Research & Development,Business Services,$500 million to $1 billion (USD),"Los Alamos National Laboratory, Battelle, SRI International",0,0,38,82,60,Southwest Research Institute,TX,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,na,na
377,Data Scientist,NA,Muso,"San Francisco, CA","San Francisco, CA",201 - 500,NA,Nonprofit Organization,NA,Health Care,Unknown / Non-Applicable,NA,0,1,85,90,87.5,Mus,CA,NA,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,sr,M
379,Data Engineer,4.4,"SpringML
4.4","Indianapolis, IN","Pleasanton, CA",1 - 50,2015,Company - Private,Enterprise Software & Network Solutions,Information Technology,Unknown / Non-Applicable,NA,0,0,62,119,90.5,SpringML,IN,6,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,na,na
380,Data Scientist,3.8,"Novartis
3.8","Cambridge, MA","Basel, Switzerland",10000+,1996,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),NA,0,0,86,143,114.5,Novartis,MA,25,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,na,na
381,Data Scientist,3.8,"Juniper Networks
3.8","Sunnyvale, CA","Sunnyvale, CA",5001 - 10000,1996,Company - Public,Telecommunications Services,Telecommunications,$2 to $5 billion (USD),NA,0,0,93,149,121,Juniper Networks,CA,25,1,1,0,1,1,0,1,0,1,1,0,0,0,0,1,0,na,M
382,Data Scientist,2.2,"The Integer Group
2.2","Dallas, TX","Denver, CO",501 - 1000,1993,Subsidiary or Business Segment,Advertising & Marketing,Business Services,$50 to $100 million (USD),"Geometry Global, TracyLocke, Saatchi & Saatchi X",0,0,84,136,110,The Integer Group,TX,28,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,sr,M
383,Other Scientist,2.9,"Karyopharm Therapeutics Inc.
2.9","Newton, MA","Newton, MA",201 - 500,NA,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,Unknown / Non-Applicable,NA,0,0,60,123,91.5,Karyopharm Therapeutics Inc.,MA,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,na,P
384,Data Analyst,4.1,"ManTech
4.1","Portsmouth, VA","Herndon, VA",5001 - 10000,1968,Company - Public,Research & Development,Business Services,$1 to $2 billion (USD),NA,0,0,52,89,70.5,ManTech,VA,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,na,na
386,Data Engineer,3.7,"P2 Energy Solutions
3.7","Lafayette, LA","Denver, CO",501 - 1000,NA,Company - Private,Computer Hardware & Software,Information Technology,Unknown / Non-Applicable,NA,0,0,48,93,70.5,P2 Energy Solutions,LA,NA,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,na,na
387,Data Scientist,3.8,"PNNL
3.8","Richland, WA","Richland, WA",1001 - 5000,1965,Government,Energy,"Oil, Gas, Energy & Utilities",$500 million to $1 billion (USD),"Oak Ridge National Laboratory, National Renewable Energy Lab, Los Alamos National Laboratory",0,0,56,97,76.5,PNNL,WA,56,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,na,P
388,Data Engineer,3.6,"MassMutual
3.6","Springfield, MA","Springfield, MA",5001 - 10000,1851,Company - Private,Insurance Carriers,Insurance,$10+ billion (USD),NA,0,0,65,119,92,MassMutual,MA,170,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,na,na
390,Data Scientist,4.7,"Recursion Pharmaceuticals
4.7","Salt Lake City, UT","Salt Lake City, UT",51 - 200,2013,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$1 to $5 million (USD),NA,0,0,108,173,140.5,Recursion Pharmaceuticals,UT,8,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,sr,na
391,Data Scientist,3.5,"Esri
3.5","Arlington, VA","Redlands, CA",1001 - 5000,1969,Company - Private,Computer Hardware & Software,Information Technology,$1 to $2 billion (USD),Pitney Bowes,0,0,63,101,82,Esri,VA,52,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,na,M
392,Other Scientist,3.3,"Rochester Regional Health
3.3","Rochester, NY","Rochester, NY",10000+,2014,Hospital,Health Care Services & Hospitals,Health Care,$500 million to $1 billion (USD),NA,0,0,54,115,84.5,Rochester Regional Health,NY,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sr,P
394,Other Scientist,4.4,"Rubius Therapeutics
4.4","Cambridge, MA","Cambridge, MA",201 - 500,2013,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$100 to $500 million (USD),NA,0,0,90,179,134.5,Rubius Therapeutics,MA,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sr,P
396,Data Scientist,3.3,"Samba TV
3.3","San Francisco, CA","San Francisco, CA",201 - 500,2008,Company - Private,Advertising & Marketing,Business Services,Unknown / Non-Applicable,NA,0,0,127,202,164.5,Samba TV,CA,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,na,na
397,Data Analyst,3.4,"SV Microwave
3.4","West Palm Beach, FL","West Palm Beach, FL",201 - 500,1991,Company - Public,Telecommunications Manufacturing,Telecommunications,$50 to $100 million (USD),NA,0,0,31,57,44,SV Microwave,FL,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,na,M
398,Data Engineer,4,"ClearEdge
4.0","Annapolis Junction, MD","Annapolis Junction, MD",51 - 200,2002,Company - Private,Computer Hardware & Software,Information Technology,$5 to $10 million (USD),NA,0,0,60,127,93.5,ClearEdge,MD,19,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,na,M
399,Data Engineer,4.4,"SpringML
4.4","Herndon, VA","Pleasanton, CA",1 - 50,2015,Company - Private,Enterprise Software & Network Solutions,Information Technology,Unknown / Non-Applicable,NA,0,0,75,143,109,SpringML,VA,6,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,na,na
400,Data Engineer,3.8,"Sumo Logic
3.8","Austin, TX","Redwood City, CA",501 - 1000,2010,Company - Private,Computer Hardware & Software,Information Technology,Unknown / Non-Applicable,"Splunk, Datadog, Elastic",0,0,105,194,149.5,Sumo Logic,TX,11,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,na,M
401,Data Engineer,3.5,"EAB
3.5","Washington, DC","Washington, DC",1001 - 5000,2007,Company - Private,Research & Development,Business Services,Unknown / Non-Applicable,NA,0,0,45,86,65.5,EAB,DC,14,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,na,M
403,Data Scientist,3.5,"Brighthouse Financial
3.5","Charlotte, NC","Charlotte, NC",1001 - 5000,2017,Company - Public,Insurance Carriers,Insurance,Unknown / Non-Applicable,NA,0,0,95,154,124.5,Brighthouse Financial,NC,4,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,sr,M
406,Data Engineer,2.9,"Affinity Solutions
2.9","San Jose, CA","New York, NY",51 - 200,1998,Company - Private,Advertising & Marketing,Business Services,Unknown / Non-Applicable,"Commerce Signals, Cardlytics, Yodlee",0,0,80,148,114,Affinity Solutions,CA,23,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,na,M
407,Data Analyst,3.9,"Citadel Federal Credit Union
3.9","Exton, PA","Exton, PA",501 - 1000,1937,Nonprofit Organization,Banks & Credit Unions,Finance,Unknown / Non-Applicable,"TruMark Financial, North Island Credit Union, CommunityAmerica Credit Union",0,0,36,62,49,Citadel Federal Credit Union,PA,84,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,na,na
409,Other Scientist,3.3,"Rochester Regional Health
3.3","Rochester, NY","Rochester, NY",10000+,2014,Hospital,Health Care Services & Hospitals,Health Care,$500 million to $1 billion (USD),NA,0,0,54,115,84.5,Rochester Regional Health,NY,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sr,P
410,Data Analyst,3.7,"CALIBRE Systems
3.7","Alexandria, VA","Alexandria, VA",501 - 1000,1989,Company - Private,IT Services,Information Technology,$100 to $500 million (USD),"CSC, Booz Allen Hamilton, ManTech",0,0,50,92,71,CALIBRE Systems,VA,32,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,na,na
411,Data Analyst,3.6,"MassMutual
3.6","Boston, MA","Springfield, MA",5001 - 10000,1851,Company - Private,Insurance Carriers,Insurance,$10+ billion (USD),NA,0,0,67,135,101,MassMutual,MA,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,na,na
412,Data Scientist,3.5,"Esri
3.5","Redlands, CA","Redlands, CA",1001 - 5000,1969,Company - Private,Computer Hardware & Software,Information Technology,$1 to $2 billion (USD),Pitney Bowes,0,0,82,132,107,Esri,CA,52,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,na,M
413,Data Scientist,4.7,"New England Biolabs
4.7","Ipswich, MA","Ipswich, MA",201 - 500,1974,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,Unknown / Non-Applicable,"Thermo Fisher Scientific, Enzymatics, Illumina",0,0,85,140,112.5,New England Biolabs,MA,47,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,na,na
414,Machine Learning Engineer,3.9,"Tapjoy
3.9","San Francisco, CA","San Francisco, CA",201 - 500,2007,Company - Private,Internet,Information Technology,$10 to $25 million (USD),"FLURRY, Chartboost",0,0,138,224,181,Tapjoy,CA,14,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,na,na
415,Data Analyst,3.7,"Motorola Solutions
3.7","Chicago, IL","Chicago, IL",10000+,1928,Company - Public,Computer Hardware & Software,Information Technology,$5 to $10 billion (USD),"Cisco Systems, Huawei Technologies, IBM",0,0,42,80,61,Motorola Solutions,IL,93,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,na,M
416,Data Engineer,4.1,"Credit Sesame
4.1","Mountain View, CA","Mountain View, CA",51 - 200,2010,Company - Private,Internet,Information Technology,$50 to $100 million (USD),"Credit Karma, LendUp, SoFi",0,0,190,220,205,Credit Sesame,CA,11,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,sr,na
417,Other Scientist,3.1,"Reynolds American
3.1","Owensboro, KY","Winston-Salem, NC",5001 - 10000,1875,Company - Private,Consumer Products Manufacturing,Manufacturing,$10+ billion (USD),NA,0,0,68,139,103.5,Reynolds American,KY,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,na,na
419,Data Scientist,3.6,"MassMutual
3.6","Springfield, MA","Springfield, MA",5001 - 10000,1851,Company - Private,Insurance Carriers,Insurance,$10+ billion (USD),NA,0,0,34,92,63,MassMutual,MA,170,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,na,M
420,Data Analyst,3,"Infosys
3.0","Hartford, CT","Bengaluru, India",10000+,1981,Company - Public,IT Services,Information Technology,$10+ billion (USD),"Tata Consultancy Services, Accenture, Cognizant Technology Solutions",0,0,54,71,62.5,Infosys,CT,40,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,na,na
421,Data Engineer,3.5,"Alignment Healthcare
3.5","Orange, CA","Orange, CA",501 - 1000,2013,Company - Private,Health Care Services & Hospitals,Health Care,Unknown / Non-Applicable,NA,0,0,65,124,94.5,Alignment Healthcare,CA,8,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,na,M
425,Data Analyst,3.6,"San Manuel Casino
3.6","Highland, CA","Highland, CA",1001 - 5000,1986,Company - Private,Gambling,"Arts, Entertainment & Recreation",$100 to $500 million (USD),NA,0,0,35,62,48.5,San Manuel Casino,CA,35,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,na,M
426,Other Scientist,3.5,"Sunovion
3.5","Marlborough, MA","Marlborough, MA",1001 - 5000,2010,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$1 to $2 billion (USD),"Shire, GlaxoSmithKline, Allergan",0,0,109,200,154.5,Sunovion,MA,11,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,sr,P
427,Other Scientist,4,"Texas Health Huguley Hospital
4.0","Burleson, TX","Arlington, TX",1001 - 5000,1977,Hospital,Health Care Services & Hospitals,Health Care,$50 to $100 million (USD),NA,1,0,37,52,44.5,Texas Health Huguley Hospital,TX,44,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,na,na
428,Machine Learning Engineer,3.7,"Cboe Global Markets
3.7","Lenexa, KS","Chicago, IL",501 - 1000,1973,Company - Public,Stock Exchanges,Finance,$500 million to $1 billion (USD),NA,0,0,61,113,87,Cboe Global Markets,KS,48,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,na,na
429,Other Scientist,2.4,"Teasdale Latin Foods
2.4","Hoopeston, IL","Flower Mound, TX",501 - 1000,NA,Company - Private,Food & Beverage Manufacturing,Manufacturing,$100 to $500 million (USD),NA,0,0,39,66,52.5,Teasdale Latin Foods,IL,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,na,na
430,Data Engineer,3.2,"Guidepoint
3.2","New York, NY","New York, NY",501 - 1000,2003,Company - Private,Research & Development,Business Services,Unknown / Non-Applicable,"Coleman Research, AlphaSights, Third Bridge",0,0,43,86,64.5,Guidepoint,NY,18,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,na,na
431,Other Scientist,2.1,"Cerus Corporation
2.1","Concord, CA","Concord, CA",201 - 500,NA,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$25 to $50 million (USD),NA,0,0,74,149,111.5,Cerus Corporation,CA,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,na,P
433,Data Engineer,3.7,"Takeda Pharmaceuticals
3.7","Cambridge, MA","OSAKA, Japan",10000+,1781,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),"Novartis, Baxter, Pfizer",0,0,113,196,154.5,Takeda Pharmaceuticals,MA,240,0,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,na,M
434,Machine Learning Engineer,2.6,"Software Engineering Institute
2.6","Pittsburgh, PA","Pittsburgh, PA",501 - 1000,1984,College / University,Colleges & Universities,Education,Unknown / Non-Applicable,NA,0,0,81,167,124,Software Engineering Institute,PA,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sr,P
435,Data Scientist,4.4,"Maven Wave Partners
4.4","Chicago, IL","Chicago, IL",201 - 500,2008,Company - Private,Consulting,Business Services,$50 to $100 million (USD),NA,0,0,97,160,128.5,Maven Wave Partners,IL,13,1,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,sr,na
437,Other Scientist,3.7,"Vail Health
3.7","Vail, CO","Vail, CO",501 - 1000,1966,Hospital,Health Care Services & Hospitals,Health Care,$100 to $500 million (USD),NA,1,0,49,81,65,Vail Health,CO,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,na,na
442,Data Scientist,3.5,"Central California Alliance for Health
3.5","Scotts Valley, CA","Scotts Valley, CA",501 - 1000,1996,Nonprofit Organization,Health Care Services & Hospitals,Health Care,$500 million to $1 billion (USD),NA,0,0,42,86,64,Central California Alliance for Health,CA,25,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,na,na
443,Data Engineer,3,"Pilot Flying J Travel Centers LLC
3.0","Knoxville, TN","Knoxville, TN",10000+,1958,Company - Private,Gas Stations,Retail,$10+ billion (USD),"TravelCenters of America, Love's Travel Stops & Country Stores, Wawa",0,0,69,127,98,Pilot Flying J Travel Centers LLC,TN,63,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,sr,M
444,Data Scientist,4.2,"Nuna
4.2","San Francisco, CA","San Francisco, CA",51 - 200,2010,Company - Private,Enterprise Software & Network Solutions,Information Technology,Unknown / Non-Applicable,NA,0,0,110,175,142.5,Nuna,CA,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,na,M
446,Data Scientist,3.9,"AstraZeneca
3.9","New York, NY","Cambridge, United Kingdom",10000+,1913,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),"Roche, GlaxoSmithKline, Novartis",0,0,102,172,137,AstraZeneca,NY,108,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sr,P
447,Data Engineer,4,"Pinnacol Assurance
4.0","Denver, CO","Denver, CO",501 - 1000,1915,Nonprofit Organization,Insurance Carriers,Insurance,$500 million to $1 billion (USD),NA,0,0,74,124,99,Pinnacol Assurance,CO,106,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,na,M
448,Other Scientist,3.3,"Palermo's Pizza
3.3","Milwaukee, WI","Milwaukee, WI",501 - 1000,1964,Company - Private,Food & Beverage Manufacturing,Manufacturing,Unknown / Non-Applicable,NA,0,0,40,68,54,Palermo's Pizza,WI,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,na,na
449,Data Scientist,4.4,"MathWorks
4.4","Natick, MA","Natick, MA",1001 - 5000,1984,Company - Private,Computer Hardware & Software,Information Technology,$1 to $2 billion (USD),NA,0,0,108,171,139.5,MathWorks,MA,37,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,sr,M
